Drug name,Drug ID,Drug target,Target Pathway,Feature Name,n_feature_pos,n_feature_neg,ic50_effect_size,log_ic50_mean_pos,log_ic50_mean_neg,feature_ic50_t_pval,feature_delta_mean_ic50,feature_pos_ic50_var,feature_neg_ic50_var,feature_pval,fdr
LMB_AB3,1785,PPP1R15B,Other,cnaPAAD2,9,15,0.482434108,5.630265884,6.059612077,0.250115019,-0.429346193,0.810571117,0.932292069,0.264840604,0.0
LMB_AB3,1785,PPP1R15B,Other,cnaPAAD4,15,9,0.120861081,5.857166278,5.967675549,0.755606385,-0.110509272,1.018612951,0.695230036,0.777064657,0.0
AZD4547,1786,"FGFR1, FGFR2, FGFR3",RTK signaling,ARID1A_mut,3,26,0.383297749,3.889355235,3.434134244,0.508682936,0.455220991,0.96006581,1.203992583,0.534883516,0.0
AZD4547,1786,"FGFR1, FGFR2, FGFR3",RTK signaling,CDKN2A_mut,4,25,0.901457285,4.366109832,3.339644669,0.196088543,1.026465163,1.234367864,1.126139638,0.105685247,0.0
AZD4547,1786,"FGFR1, FGFR2, FGFR3",RTK signaling,EP300_mut,3,26,0.276159176,3.776301047,3.447178958,0.645677888,0.329122089,1.027377705,1.203967045,0.654235253,0.0
AZD4547,1786,"FGFR1, FGFR2, FGFR3",RTK signaling,RNF43_mut,4,25,1.735413401,5.002190211,3.237871808,0.061073101,1.764318403,1.253149983,0.983102198,0.003306849,0.0
AZD4547,1786,"FGFR1, FGFR2, FGFR3",RTK signaling,SMAD4_mut,8,21,0.251501734,3.697635458,3.398784399,0.561556943,0.298851059,1.215910041,1.178437931,0.550010372,0.0
AZD4547,1786,"FGFR1, FGFR2, FGFR3",RTK signaling,TP53_mut,24,5,0.335757654,3.412563618,3.810805843,0.43850978,-0.398242225,1.225008531,0.931350431,0.500429022,0.0
AZD4547,1786,"FGFR1, FGFR2, FGFR3",RTK signaling,cnaPAAD2,10,19,0.0699887,3.426402591,3.510080533,0.852204755,-0.083677942,1.067831007,1.254603311,0.859161094,0.0
AZD4547,1786,"FGFR1, FGFR2, FGFR3",RTK signaling,cnaPAAD3,3,26,0.823244301,2.626634851,3.57983275,0.026109237,-0.953197899,0.42230091,1.197335598,0.188183048,0.0
AZD4547,1786,"FGFR1, FGFR2, FGFR3",RTK signaling,cnaPAAD4,17,12,0.823891723,3.105273047,4.013826187,0.046520418,-0.90855314,1.015332534,1.218778245,0.037728938,0.0
Ibrutinib,1799,BTK,"Other, kinases",CDKN2A_mut,3,22,0.514987268,6.266239217,5.820126516,0.499163245,0.446112701,0.928865332,0.860059582,0.411340167,0.0
Ibrutinib,1799,BTK,"Other, kinases",EP300_mut,3,22,0.640874988,5.389027374,5.939746313,0.563410038,-0.550718939,1.379768726,0.792119664,0.308559722,0.0
Ibrutinib,1799,BTK,"Other, kinases",RNF43_mut,4,21,1.583872534,6.87448348,5.683027004,0.033004259,1.191456476,0.70581264,0.75896221,0.008010325,0.0
Ibrutinib,1799,BTK,"Other, kinases",SMAD4_mut,8,17,0.082678854,5.824261699,5.896906319,0.855873404,-0.07264462,0.942855633,0.849013841,0.848778074,0.0
Ibrutinib,1799,BTK,"Other, kinases",TP53_mut,21,4,0.074984471,5.884205678,5.818295444,0.892688932,0.065910234,0.885029895,0.837572439,0.891872233,0.0
Ibrutinib,1799,BTK,"Other, kinases",cnaPAAD2,10,15,0.218600588,5.759036935,5.950075444,0.565790122,-0.191038509,0.646092217,0.993149636,0.597471996,0.0
Ibrutinib,1799,BTK,"Other, kinases",cnaPAAD4,15,10,0.259407274,5.783207011,6.009339585,0.506529063,-0.226132574,0.960212815,0.71256974,0.531429173,0.0
Zoledronate,1802, ,Other,EP300_mut,3,21,0.202535399,4.434568385,4.607382099,0.86390021,-0.172813714,1.526519802,0.753535938,0.745904802,89.50857625
Zoledronate,1802, ,Other,RNF43_mut,3,21,2.213411119,5.901771566,4.397781644,0.134756589,1.503989922,1.095643413,0.622762665,0.001645535,0.987321003
Zoledronate,1802, ,Other,SMAD4_mut,8,16,0.470373588,4.847082981,4.455129086,0.350013027,0.391953895,1.008408172,0.737459164,0.28911407,58.8198408
Zoledronate,1802, ,Other,TP53_mut,20,4,0.002448434,4.586129424,4.584035187,0.996069097,0.002094236,0.876328023,0.708088568,0.99647359,99.64735897
Zoledronate,1802, ,Other,cnaPAAD2,9,15,0.368057532,4.392343462,4.701842538,0.380759564,-0.309499076,0.782655082,0.872436628,0.392132272,58.8198408
Zoledronate,1802, ,Other,cnaPAAD4,15,9,0.373175043,4.468159607,4.781815014,0.323070327,-0.313655407,0.96741265,0.55220478,0.385694504,58.8198408
Oxaliplatin,1806,DNA alkylating agent,DNA replication,EP300_mut,3,21,0.095235258,6.018462328,6.136161914,0.891571178,-0.117699586,1.274257909,1.231979178,0.878780926,90.34177522
Oxaliplatin,1806,DNA alkylating agent,DNA replication,RNF43_mut,3,21,1.720805522,7.721933596,5.892808876,0.162857642,1.82912472,1.504121177,1.008267541,0.010723059,6.433835381
Oxaliplatin,1806,DNA alkylating agent,DNA replication,SMAD4_mut,8,16,0.492951446,6.5163571,5.923995649,0.335780295,0.59236145,1.489432539,1.040480514,0.267189821,53.43796423
Oxaliplatin,1806,DNA alkylating agent,DNA replication,TP53_mut,20,4,0.067234187,6.107597792,6.190707837,0.894352421,-0.083110045,1.263496738,1.046295779,0.903417752,90.34177522
Oxaliplatin,1806,DNA alkylating agent,DNA replication,cnaPAAD2,9,15,0.139063483,6.014239759,6.18577529,0.735262196,-0.171535532,1.113557349,1.297076183,0.744657321,90.34177522
Oxaliplatin,1806,DNA alkylating agent,DNA replication,cnaPAAD4,15,9,0.512613457,5.891351269,6.504946461,0.207769416,-0.613595192,1.298067062,0.995727397,0.236958055,53.43796423
Topotecan,1808,TOP1,DNA replication,EP300_mut,3,21,0.279722768,0.77938515,1.285521858,0.383950429,-0.506136708,0.63747164,1.887001402,0.654841127,0.0
Topotecan,1808,TOP1,DNA replication,RNF43_mut,3,21,1.103822988,2.862808823,0.987889905,0.33212692,1.874918917,2.565827222,1.585970169,0.087493618,0.0
Topotecan,1808,TOP1,DNA replication,SMAD4_mut,8,16,0.745945976,2.070841981,0.797961164,0.188022876,1.272880817,2.360072395,1.292797707,0.098974911,0.0
Topotecan,1808,TOP1,DNA replication,TP53_mut,20,4,0.923928901,0.95884442,2.539306521,0.202648094,-1.580462101,1.672913983,1.932209401,0.105761373,0.0
Topotecan,1808,TOP1,DNA replication,cnaPAAD2,9,15,0.465907311,0.707016426,1.531397776,0.212508762,-0.824381351,1.07218378,2.064690971,0.281099974,0.0
Topotecan,1808,TOP1,DNA replication,cnaPAAD4,15,9,0.367075798,0.976223784,1.632306412,0.37920712,-0.656082628,1.866950577,1.63868741,0.393375208,0.0
Teniposide,1809,dsDNA break induction,DNA replication,EP300_mut,3,21,0.036343658,1.685932162,1.621833159,0.94609544,0.064099003,1.355612869,1.799416581,0.953576532,95.35765317
Teniposide,1809,dsDNA break induction,DNA replication,RNF43_mut,3,21,1.444134845,3.624276743,1.34492679,0.294790476,2.279349953,2.818578082,1.39494397,0.028775607,17.26536395
Teniposide,1809,dsDNA break induction,DNA replication,SMAD4_mut,8,16,0.613890659,2.320836739,1.284349932,0.242079862,1.036486807,2.132819126,1.434622142,0.170281479,51.08444357
Teniposide,1809,dsDNA break induction,DNA replication,TP53_mut,20,4,0.141486436,1.671375616,1.422195128,0.841289457,0.249180487,1.681998094,2.197267588,0.798562996,95.35765317
Teniposide,1809,dsDNA break induction,DNA replication,cnaPAAD2,9,15,0.108969186,1.749790579,1.557878508,0.77188159,0.191912071,1.185269645,2.01774406,0.798467454,95.35765317
Teniposide,1809,dsDNA break induction,DNA replication,cnaPAAD4,15,9,0.175463382,1.745449299,1.437172594,0.62759736,0.308276705,2.076626888,0.970584877,0.681333438,95.35765317
Mitoxantrone,1810,TOP2,DNA replication,EP300_mut,3,21,0.058612634,1.892652875,1.787581053,0.908054927,0.105071822,1.285629828,1.835663697,0.92520362,92.52036203
Mitoxantrone,1810,TOP2,DNA replication,RNF43_mut,3,21,1.04987052,3.349166116,1.579507733,0.107215635,1.769658383,1.22652656,1.724796646,0.103039671,45.54731951
Mitoxantrone,1810,TOP2,DNA replication,SMAD4_mut,8,16,0.642872859,2.533343717,1.434400687,0.151642252,1.09894303,1.648812209,1.736987491,0.151824398,45.54731951
Mitoxantrone,1810,TOP2,DNA replication,TP53_mut,20,4,0.455382195,1.666719285,2.470693759,0.498832202,-0.803974474,1.722129749,2.018615267,0.414675041,62.20125614
Mitoxantrone,1810,TOP2,DNA replication,cnaPAAD2,9,15,0.367398751,1.395921223,2.043591315,0.39887541,-0.647670092,1.790041203,1.747127375,0.392966049,62.20125614
Mitoxantrone,1810,TOP2,DNA replication,cnaPAAD4,15,9,0.20653536,1.662595788,2.030913769,0.62258892,-0.368317982,1.835814319,1.687520983,0.62909509,75.49141085
Dactinomycin,1811,RNA polymerase,Other,EP300_mut,3,21,0.387715221,-1.170904292,-1.634904388,0.151916564,0.464000095,0.254071356,1.252593042,0.536359537,0.0
Dactinomycin,1811,RNA polymerase,Other,RNF43_mut,3,21,1.329206392,-0.300677262,-1.759222535,0.216264008,1.458545273,1.442914735,1.056544661,0.042495467,0.0
Dactinomycin,1811,RNA polymerase,Other,SMAD4_mut,8,16,0.713683538,-1.034906269,-1.847903429,0.151222263,0.81299716,1.298785866,1.056440151,0.113524627,0.0
Dactinomycin,1811,RNA polymerase,Other,TP53_mut,20,4,0.184730939,-1.61398389,-1.391506807,0.826659025,-0.222477082,1.075097079,1.821008481,0.739109221,0.0
Dactinomycin,1811,RNA polymerase,Other,cnaPAAD2,9,15,0.438464767,-1.899947402,-1.38307856,0.23460616,-0.516868842,0.672308979,1.387580385,0.309675967,0.0
Dactinomycin,1811,RNA polymerase,Other,cnaPAAD4,15,9,0.077277353,-1.611868103,-1.518631498,0.854398532,-0.093236605,1.23227259,1.160075673,0.856257479,0.0
Bleomycin,1812,dsDNA break induction,DNA replication,EP300_mut,3,21,0.254189145,3.206743723,3.58395718,0.532323943,-0.377213457,0.777194272,1.536891983,0.684446415,0.0
Bleomycin,1812,dsDNA break induction,DNA replication,RNF43_mut,3,21,0.907198661,4.665217168,3.375603831,0.437595841,1.289613337,2.315030148,1.298805972,0.155764913,0.0
Bleomycin,1812,dsDNA break induction,DNA replication,SMAD4_mut,8,16,0.849912631,4.315452431,3.147482031,0.074802983,1.1679704,1.41879076,1.352923977,0.062438485,0.0
Bleomycin,1812,dsDNA break induction,DNA replication,TP53_mut,20,4,0.648487431,3.380693968,4.317363146,0.087397794,-0.936669177,1.528333928,0.711226161,0.249059669,0.0
Bleomycin,1812,dsDNA break induction,DNA replication,cnaPAAD2,9,15,0.096730503,3.446851096,3.590778139,0.813932724,-0.143927044,1.343702446,1.564368894,0.820664644,0.0
Bleomycin,1812,dsDNA break induction,DNA replication,cnaPAAD4,15,9,0.232426286,3.665759711,3.321881809,0.609563452,0.343877902,1.356525904,1.673128412,0.587019716,0.0
Fludarabine,1813,Antimetabolite,DNA replication,EP300_mut,3,21,0.227214226,5.721273755,5.978149665,0.712836074,-0.256875909,1.003095617,1.142508265,0.716295312,0.0
Fludarabine,1813,Antimetabolite,DNA replication,RNF43_mut,3,21,1.319745967,7.13760771,5.775816243,0.301733131,1.361791467,1.717378302,0.936091331,0.043854724,0.0
Fludarabine,1813,Antimetabolite,DNA replication,SMAD4_mut,8,16,0.693757742,6.442373953,5.697873288,0.236580388,0.744500665,1.571213674,0.732801114,0.123381375,0.0
Fludarabine,1813,Antimetabolite,DNA replication,TP53_mut,20,4,0.164322799,5.977034442,5.791068844,0.798015858,0.185965599,1.109071585,1.265712234,0.766985174,0.0
Fludarabine,1813,Antimetabolite,DNA replication,cnaPAAD2,9,15,0.407395445,5.663231387,6.11572545,0.344986104,-0.452494063,1.097440572,1.118206006,0.344434844,0.0
Fludarabine,1813,Antimetabolite,DNA replication,cnaPAAD4,15,9,0.18547823,6.024571678,5.815154339,0.666402669,0.209417338,1.125007319,1.136136388,0.664300665,0.0
Nelarabine,1814,dsDNA break induction,DNA replication,EP300_mut,3,21,0.004354765,6.843427415,6.840028105,0.987792125,0.003399311,0.217639757,0.81579772,0.994434141,99.44341413
Nelarabine,1814,dsDNA break induction,DNA replication,RNF43_mut,3,21,1.454845663,7.72833407,6.713612868,0.303886771,1.014721201,1.28616227,0.608029643,0.027730428,16.63825703
Nelarabine,1814,dsDNA break induction,DNA replication,SMAD4_mut,8,16,0.626077419,7.151805022,6.684777017,0.23547198,0.467028005,0.948421998,0.629575097,0.16231179,48.69353703
Nelarabine,1814,dsDNA break induction,DNA replication,TP53_mut,20,4,0.346481534,6.795780419,7.063816017,0.610466795,-0.268035598,0.750022587,0.908783472,0.533524435,75.27424303
Nelarabine,1814,dsDNA break induction,DNA replication,cnaPAAD2,9,15,0.452201905,6.625386564,6.969492891,0.265237536,-0.344106328,0.636324246,0.823752865,0.295123787,59.02475739
Nelarabine,1814,dsDNA break induction,DNA replication,cnaPAAD4,15,9,0.207631863,6.780006476,6.941197257,0.634429026,-0.161190781,0.758632531,0.806365693,0.627285359,75.27424303
Dacarbazine,1815,CP11A,Other,EP300_mut,3,21,0.574027494,6.898646117,6.400003624,0.396647558,0.498642492,0.796460524,0.875567327,0.36244864,0.0
Dacarbazine,1815,CP11A,Other,RNF43_mut,3,21,2.186322673,7.814268508,6.269200425,0.07400489,1.545068083,0.839533666,0.69201252,0.001828816,0.0
Dacarbazine,1815,CP11A,Other,SMAD4_mut,8,16,0.162616981,6.558035151,6.414483328,0.730531663,0.143551823,0.992330412,0.826672478,0.710849734,0.0
Dacarbazine,1815,CP11A,Other,TP53_mut,20,4,0.349926376,6.513509672,6.206455252,0.605411012,0.30705442,0.851778463,1.025422485,0.529500068,0.0
Dacarbazine,1815,CP11A,Other,cnaPAAD2,9,15,0.085546973,6.509639168,6.433950796,0.815917621,0.075688371,0.538401523,1.031729453,0.841083835,0.0
Dacarbazine,1815,CP11A,Other,cnaPAAD4,15,9,0.354828335,6.346349438,6.655641431,0.399632642,-0.309291993,0.900160351,0.81942172,0.409095107,0.0
Fulvestrant,1816,ESR,Hormone-related,EP300_mut,3,21,0.229382078,5.397698293,5.131705015,0.494405201,0.265993279,0.450296349,1.207842271,0.713715207,0.0
Fulvestrant,1816,ESR,Hormone-related,RNF43_mut,3,21,1.090564606,6.203711067,5.016560333,0.434453333,1.187150734,2.116927015,0.924842547,0.091113994,0.0
Fulvestrant,1816,ESR,Hormone-related,SMAD4_mut,8,16,0.625984047,5.628866639,4.932997942,0.22466481,0.695868697,1.363787591,0.971834152,0.162371689,0.0
Fulvestrant,1816,ESR,Hormone-related,TP53_mut,20,4,0.300246361,5.107137808,5.454036006,0.563211866,-0.346898198,1.179686594,0.98763035,0.589093277,0.0
Fulvestrant,1816,ESR,Hormone-related,cnaPAAD2,9,15,0.313795204,4.939635485,5.300145388,0.440395421,-0.360509903,0.989086061,1.230897503,0.464612654,0.0
Fulvestrant,1816,ESR,Hormone-related,cnaPAAD4,15,9,0.309165759,5.298198829,4.94287975,0.479674375,0.35531908,1.127249975,1.186858097,0.471147202,0.0
Romidepsin,1817,"HDAC1, HDAC2, HDAC3, HDAC8",Chromatin histone acetylation,EP300_mut,3,21,0.348875549,-4.543533879,-4.152490738,0.204484919,-0.391043142,0.258063433,1.172739445,0.577627966,95.8879969
Romidepsin,1817,"HDAC1, HDAC2, HDAC3, HDAC8",Chromatin histone acetylation,RNF43_mut,3,21,0.687343688,-3.540740317,-4.295746961,0.296462877,0.755006644,0.937841427,1.113227644,0.277460138,83.23804134
Romidepsin,1817,"HDAC1, HDAC2, HDAC3, HDAC8",Chromatin histone acetylation,SMAD4_mut,8,16,0.025306767,-4.220416821,-4.191848285,0.954766697,-0.028568536,1.154486163,1.116743176,0.953922996,95.8879969
Romidepsin,1817,"HDAC1, HDAC2, HDAC3, HDAC8",Chromatin histone acetylation,TP53_mut,20,4,0.127611969,-4.225353387,-4.081459844,0.822485627,-0.143893543,1.132313841,1.09717438,0.817925897,95.8879969
Romidepsin,1817,"HDAC1, HDAC2, HDAC3, HDAC8",Chromatin histone acetylation,cnaPAAD2,9,15,0.564423795,-4.584342587,-3.971588256,0.155903987,-0.612754331,0.828675742,1.208166146,0.19435526,83.23804134
Romidepsin,1817,"HDAC1, HDAC2, HDAC3, HDAC8",Chromatin histone acetylation,cnaPAAD4,15,9,0.021988284,-4.210679653,-4.185856925,0.954343209,-0.024822728,1.268858835,0.828963691,0.958879969,95.8879969
Docetaxel,1819,Microtubule stabiliser,Mitosis,EP300_mut,3,21,0.236252988,-0.612615624,0.012518245,0.389694752,-0.625133868,0.635958249,2.767889417,0.705560915,0.0
Docetaxel,1819,Microtubule stabiliser,Mitosis,RNF43_mut,3,21,0.890699674,1.911968467,-0.348136626,0.347963234,2.260105092,3.221723592,2.458569192,0.163081331,0.0
Docetaxel,1819,Microtubule stabiliser,Mitosis,SMAD4_mut,8,16,0.910967343,1.405485496,-0.801177982,0.093261541,2.206663478,3.042785683,2.070091776,0.047053323,0.0
Docetaxel,1819,Microtubule stabiliser,Mitosis,TP53_mut,20,4,0.098838011,-0.109324215,0.152880143,0.901389234,-0.262204358,2.425652667,3.787600622,0.858449145,0.0
Docetaxel,1819,Microtubule stabiliser,Mitosis,cnaPAAD2,9,15,0.188018188,0.244949068,-0.251967023,0.653735119,0.496916092,2.497307325,2.72262537,0.660009681,0.0
Docetaxel,1819,Microtubule stabiliser,Mitosis,cnaPAAD4,15,9,0.145604868,0.078943902,-0.306569141,0.704223594,0.385513044,2.983635086,1.923339102,0.733124643,0.0
LMP744,1843,TOP1,DNA replication,EP300_mut,3,21,0.468210028,0.039903256,1.024646361,0.382496336,-0.984743105,1.491129163,2.154874923,0.456150392,0.0
LMP744,1843,TOP1,DNA replication,RNF43_mut,3,21,0.685257583,2.144673568,0.723964888,0.565006474,1.42070868,3.579448056,1.856595434,0.278881901,0.0
LMP744,1843,TOP1,DNA replication,SMAD4_mut,8,16,0.546452445,1.651057217,0.526801601,0.307982682,1.124255616,2.710820966,1.666958125,0.220172387,0.0
LMP744,1843,TOP1,DNA replication,TP53_mut,20,4,0.458794445,0.741177701,1.70343233,0.460397947,-0.962254629,2.084294282,2.178252083,0.411240765,0.0
LMP744,1843,TOP1,DNA replication,cnaPAAD2,9,15,0.687342075,0.037025252,1.420270405,0.083706565,-1.383245153,1.471364648,2.264322064,0.117299859,0.0
LMP744,1843,TOP1,DNA replication,cnaPAAD4,15,9,0.147266663,0.784219417,1.097110232,0.731572586,-0.312890815,2.120317872,2.132223072,0.730204951,0.0
Sabutoclax,1849,"BCL2,  BCL-XL,  BFL1, MCL1",Apoptosis regulation,CDKN2A_mut,3,22,0.085012404,0.77743742,0.687792229,0.881622186,0.089645191,0.870327918,1.070383834,0.891340823,97.95955204
Sabutoclax,1849,"BCL2,  BCL-XL,  BFL1, MCL1",Apoptosis regulation,EP300_mut,3,22,0.694565673,0.070899504,0.784138308,0.20038564,-0.713238804,0.680353219,1.053962034,0.270728225,94.75487884
Sabutoclax,1849,"BCL2,  BCL-XL,  BFL1, MCL1",Apoptosis regulation,RNF43_mut,4,21,0.437973808,1.081331084,0.625638902,0.440406138,0.455692182,0.974055302,1.050053248,0.430297605,96.84825857
Sabutoclax,1849,"BCL2,  BCL-XL,  BFL1, MCL1",Apoptosis regulation,SMAD4_mut,8,17,1.082175481,1.385518998,0.375269959,0.017245303,1.01024904,0.842668084,0.97061843,0.018959485,13.27163915
Sabutoclax,1849,"BCL2,  BCL-XL,  BFL1, MCL1",Apoptosis regulation,TP53_mut,21,4,0.328121405,0.753502542,0.410046979,0.681385383,0.343455563,0.965245468,1.479412274,0.55341862,96.84825857
Sabutoclax,1849,"BCL2,  BCL-XL,  BFL1, MCL1",Apoptosis regulation,cnaPAAD2,10,15,0.010555515,0.691868534,0.70300373,0.977176677,-0.011135196,0.677945543,1.238059377,0.97959552,97.95955204
Sabutoclax,1849,"BCL2,  BCL-XL,  BFL1, MCL1",Apoptosis regulation,cnaPAAD4,15,10,0.089343327,0.73621094,0.642057719,0.817644311,0.09415322,1.166198438,0.850023369,0.828700694,97.95955204
LY2109761,1852,TGFB1,Other,CDKN2A_mut,3,22,0.337957284,5.496303621,5.795129941,0.744195866,-0.29882632,1.366756406,0.823642197,0.588218187,89.92319055
LY2109761,1852,TGFB1,Other,EP300_mut,3,22,0.362096372,6.040751425,5.720887058,0.656783832,0.319864366,1.050818249,0.865732876,0.562039608,89.92319055
LY2109761,1852,TGFB1,Other,RNF43_mut,4,21,0.257904561,5.951148173,5.722722708,0.798175929,0.228425465,1.615996389,0.71443176,0.640849167,89.92319055
LY2109761,1852,TGFB1,Other,SMAD4_mut,8,17,0.12653772,5.835705985,5.723301275,0.768391356,0.11240471,0.860878889,0.90004812,0.770539171,89.92319055
LY2109761,1852,TGFB1,Other,TP53_mut,21,4,0.003843614,5.758723458,5.762144234,0.995230982,-0.003420775,0.871457314,1.004839991,0.994439337,99.44393372
LY2109761,1852,TGFB1,Other,cnaPAAD2,10,15,0.827282897,5.352341676,6.030556853,0.045696645,-0.678215176,0.711546257,0.882422352,0.054470502,38.12935144
LY2109761,1852,TGFB1,Other,cnaPAAD4,15,10,0.120362967,5.716502769,5.823422803,0.776794304,-0.106920034,0.846338849,0.949927653,0.770770205,89.92319055
OF-1,1853,"BRPF1B, BRPF2",Chromatin histone acetylation,CDKN2A_mut,3,22,0.735750032,3.64589879,4.59279295,0.214533555,-0.94689416,0.942538879,1.315085186,0.244091078,0.0
OF-1,1853,"BRPF1B, BRPF2",Chromatin histone acetylation,EP300_mut,3,22,0.224567828,4.740524905,4.443525753,0.837378998,0.296999152,2.183039367,1.209054007,0.718535024,0.0
OF-1,1853,"BRPF1B, BRPF2",Chromatin histone acetylation,RNF43_mut,4,21,0.536946673,5.065186262,4.367542677,0.491046029,0.697643585,1.742167802,1.219045847,0.335238962,0.0
OF-1,1853,"BRPF1B, BRPF2",Chromatin histone acetylation,SMAD4_mut,8,17,0.198723854,4.300763092,4.563119796,0.626106724,-0.262356704,1.152434024,1.387242442,0.647362593,0.0
OF-1,1853,"BRPF1B, BRPF2",Chromatin histone acetylation,TP53_mut,21,4,0.459081776,4.575124765,3.975380304,0.481822678,0.59974446,1.284842759,1.44190238,0.408726428,0.0
OF-1,1853,"BRPF1B, BRPF2",Chromatin histone acetylation,cnaPAAD2,10,15,0.292991958,4.709765378,4.3254325,0.441300735,0.384332879,0.955149935,1.496786139,0.480180674,0.0
OF-1,1853,"BRPF1B, BRPF2",Chromatin histone acetylation,cnaPAAD4,15,10,0.314901887,4.314216383,4.726589553,0.497654858,-0.41237317,0.998012211,1.683169252,0.448352771,0.0
MN-64,1854,"TNKS1, TNKS2",WNT signaling,CDKN2A_mut,3,22,0.004703859,5.647672025,5.651523826,0.993011336,-0.003851801,0.631456731,0.834515713,0.993967841,99.39678407
MN-64,1854,"TNKS1, TNKS2",WNT signaling,EP300_mut,3,22,0.889776277,5.037177523,5.734773077,0.433343392,-0.697595553,1.238538661,0.726032135,0.161746494,56.61127305
MN-64,1854,"TNKS1, TNKS2",WNT signaling,RNF43_mut,4,21,1.192237689,6.397306276,5.508919769,0.143642091,0.888386507,0.910576782,0.717042375,0.039301408,27.51098582
MN-64,1854,"TNKS1, TNKS2",WNT signaling,SMAD4_mut,8,17,0.28948695,5.810681127,5.575946544,0.556658124,0.234734583,0.97406699,0.728048293,0.50628445,97.34840643
MN-64,1854,"TNKS1, TNKS2",WNT signaling,TP53_mut,21,4,0.272092055,5.686519265,5.464908921,0.464208675,0.221610345,0.856621588,0.440165115,0.622690033,97.34840643
MN-64,1854,"TNKS1, TNKS2",WNT signaling,cnaPAAD2,10,15,0.133009264,5.716260977,5.607595366,0.746885509,0.10866561,0.806044612,0.8239296,0.747517696,97.34840643
MN-64,1854,"TNKS1, TNKS2",WNT signaling,cnaPAAD4,15,10,0.08631545,5.679306312,5.608694557,0.817253193,0.070611755,0.947411228,0.560368107,0.834414912,97.34840643
KRAS (G12C) Inhibitor-12,1855,KRAS (G12C),ERK MAPK signaling,CDKN2A_mut,3,22,0.181938867,5.753292644,5.47047182,0.637130968,0.282820824,0.772975477,1.609238173,0.770176002,0.0
